Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,totalsc,gender,age,source,country
3,3,4,3,3,3,3,3,3,2,30,2,15,3,US
3,4,4,4,2,3,2,2,2,3,29,2,15,3,US
3,3,2,3,2,3,3,4,4,4,31,1,17,3,US
3,3,4,3,4,3,3,4,3,3,33,1,14,3,US
3,4,3,3,1,4,4,4,1,1,28,1,16,3,US
3,4,4,3,4,4,4,4,3,3,36,1,18,1,US
4,3,3,3,3,3,2,3,2,2,28,2,48,1,AU
3,3,3,3,3,3,3,3,3,2,29,2,17,1,US
3,3,2,2,2,3,2,2,2,2,23,2,18,1,US
3,3,2,3,2,3,2,1,1,1,21,2,18,1,US
4,4,4,4,4,4,4,4,3,4,39,2,25,1,CA
3,3,2,3,2,3,3,2,2,2,25,1,30,1,US
2,4,3,3,3,3,3,1,1,2,25,1,18,1,PT
3,3,1,4,1,1,1,2,1,1,18,1,22,1,CA
2,3,2,2,3,1,1,1,4,4,23,1,62,1,US
2,1,2,2,1,1,1,2,1,1,14,2,17,1,GB
3,4,3,3,3,3,2,1,2,4,28,2,19,1,US
3,3,1,3,2,2,2,4,1,3,24,2,17,1,US
3,4,2,3,1,2,2,2,2,3,24,1,18,3,US
3,3,3,3,2,3,3,3,2,3,28,2,16,1,US
4,4,2,4,3,3,3,2,3,2,30,2,25,1,EG
2,2,2,2,2,2,2,2,2,2,20,1,15,1,US
3,3,2,2,2,1,2,2,2,2,21,2,20,2,US
3,4,3,3,3,3,2,3,2,2,28,1,29,1,US
4,4,4,3,3,3,3,3,2,3,32,2,14,1,GB
4,4,2,4,4,3,2,4,2,4,33,1,64,1,GB
3,4,1,3,1,4,3,2,4,3,28,2,37,3,JM
3,3,3,2,2,3,3,1,2,2,24,2,15,1,US
2,2,2,2,3,1,1,1,3,4,21,2,13,1,US
4,4,4,4,4,4,4,3,4,4,39,1,18,1,US
3,3,2,3,3,2,3,2,2,2,25,2,17,1,GB
4,4,4,3,4,4,3,4,3,4,37,1,17,3,US
2,2,3,3,2,1,1,4,4,4,26,2,14,3,MX
4,4,4,3,4,2,3,3,3,3,33,2,28,1,US
2,3,1,2,1,1,1,1,1,1,14,2,24,1,GB
3,3,3,2,2,3,2,2,2,3,25,2,19,1,PH
2,2,1,1,2,1,1,2,1,1,14,2,14,1,US
3,3,2,3,1,2,1,2,1,1,19,2,16,1,GB
3,3,2,3,3,2,2,2,1,1,22,2,19,1,CA
3,3,2,2,2,2,2,2,2,2,22,2,16,1,US
3,3,2,3,3,2,2,2,2,2,24,1,20,1,GB
4,3,4,3,4,3,3,1,2,2,29,2,19,1,US
2,3,2,3,2,1,2,2,1,1,19,1,31,1,US
3,2,2,2,2,2,2,2,2,2,21,2,20,1,US
2,2,2,2,2,2,2,2,2,1,19,1,42,1,CA
3,3,2,3,2,1,2,1,1,1,19,2,20,1,CA
3,3,2,3,2,2,2,2,2,2,23,2,34,1,PK
3,3,3,3,3,3,3,1,1,1,24,2,26,1,US
3,2,2,2,2,2,2,2,2,3,22,0,19,2,US
3,3,3,3,3,3,3,2,3,3,29,1,21,3,US
1,1,1,1,1,2,1,3,1,1,13,1,20,1,LT
3,3,2,3,2,3,3,2,2,3,26,1,33,1,LT
4,4,4,4,2,3,2,2,3,4,32,2,36,2,NG
2,3,3,2,2,3,1,3,2,2,23,2,23,1,BE
3,2,4,4,2,1,1,1,2,3,23,1,49,2,CA
3,4,3,4,3,2,2,3,3,4,31,2,24,1,PK
3,3,2,3,2,3,3,2,2,2,25,1,19,1,US
3,3,3,3,2,3,2,2,2,2,25,2,14,1,GB
3,3,3,2,3,3,2,2,3,2,26,1,21,1,US
3,4,3,3,3,3,3,3,3,3,31,2,41,1,CA
3,3,4,3,4,3,3,3,4,4,34,2,22,1,DE
1,2,3,3,2,2,2,3,2,2,22,2,20,3,HK
3,3,2,3,2,2,2,1,2,2,22,2,21,3,PH
3,3,2,3,3,4,4,2,2,2,28,1,18,1,US
3,3,3,2,3,3,3,2,2,2,26,2,40,3,US
4,4,4,1,2,3,3,3,2,2,28,2,24,1,IN
3,3,1,3,2,1,1,2,1,1,18,2,23,1,US
4,3,3,3,3,3,3,2,2,3,29,1,19,3,PH
3,3,2,3,1,2,2,2,1,1,20,2,67,1,CA
4,3,4,3,3,4,4,3,2,4,34,1,21,2,PH
3,3,3,3,3,3,3,3,2,2,28,2,18,3,GB
4,3,4,3,4,3,3,3,4,4,35,2,17,1,GB
3,3,4,4,4,3,3,2,3,4,33,2,21,2,US
4,4,3,3,3,2,2,3,3,3,30,2,32,1,LU
4,4,4,4,4,4,4,4,1,4,37,2,65,3,US
2,3,2,2,3,2,2,2,2,2,22,1,24,1,US
4,4,2,3,4,3,2,2,2,2,28,2,31,1,PK
3,3,3,3,3,3,3,2,3,3,29,1,21,1,AT
3,3,3,3,3,2,2,3,2,2,26,2,18,3,US
1,1,1,1,4,1,1,2,1,1,14,2,14,3,DK
1,1,2,2,2,1,1,1,2,1,14,2,35,2,GB
3,2,2,3,1,2,2,1,3,2,21,2,19,1,US
4,4,4,4,4,3,3,2,4,4,36,1,26,1,US
4,4,4,4,3,4,4,4,4,4,39,2,22,3,US
2,3,1,4,2,2,1,2,1,3,21,1,24,1,GB
3,3,2,2,3,3,3,4,2,1,26,2,20,1,US
4,4,3,4,4,3,3,3,4,4,36,2,49,3,CA
3,3,2,3,2,3,3,2,2,4,27,1,16,1,US
3,4,3,3,3,3,3,2,3,4,31,2,33,1,US
3,3,1,3,2,2,2,1,1,2,20,2,28,1,US
4,4,3,3,3,3,2,3,2,3,30,2,31,1,US
4,4,3,4,3,4,4,3,4,2,35,1,16,1,US
4,4,3,1,3,3,3,3,4,4,32,2,58,1,US
1,4,4,4,3,1,2,2,2,2,25,2,41,1,CA
4,4,2,4,2,3,3,1,1,1,25,2,15,1,AU
3,3,3,3,3,2,2,3,3,3,28,2,32,1,GB
1,1,1,1,1,1,1,3,1,1,12,3,19,1,US
3,2,2,4,3,2,2,1,2,2,23,2,18,1,US
3,3,2,3,3,3,3,2,2,2,26,2,18,2,US
4,1,4,1,4,1,1,4,4,4,28,2,18,3,HK
4,4,4,4,4,4,3,4,4,4,39,2,37,1,ZA
3,4,3,2,3,3,4,3,2,4,31,2,19,1,US
3,3,2,3,2,2,2,2,2,2,23,2,20,3,US
3,3,3,3,3,3,3,3,3,3,30,1,18,1,PL
4,4,4,3,4,4,4,2,4,4,37,1,27,1,IN
3,3,4,3,3,3,3,3,3,4,32,2,27,1,GB
4,4,3,3,1,3,3,1,1,1,24,2,28,3,SE
3,4,2,3,2,2,2,2,2,2,24,1,48,3,BE
3,3,2,2,2,2,2,2,2,2,22,2,23,1,MY
2,2,2,2,1,1,2,1,2,2,17,2,23,3,US
4,4,4,3,4,2,4,4,2,2,33,1,19,1,US
3,3,2,2,2,2,2,2,2,2,22,2,30,1,IT
4,4,3,3,2,2,2,2,3,2,27,1,29,1,CZ
4,4,3,4,4,4,4,3,2,3,35,2,32,3,US
2,2,2,2,2,1,1,2,2,2,18,2,15,1,GB
2,2,2,2,2,1,1,2,2,2,18,2,14,2,AU
3,3,3,3,3,3,3,2,2,3,28,2,26,3,US
3,4,3,3,2,2,3,2,2,2,26,1,30,1,NO
2,3,1,3,2,2,1,1,1,1,17,1,21,1,US
3,3,3,3,1,3,2,2,2,3,25,2,18,3,GB
2,3,1,1,1,1,1,4,1,1,16,1,26,1,US
3,3,3,3,3,3,2,2,3,3,28,2,36,1,GB
4,4,4,4,4,4,4,4,3,4,39,2,55,3,GB
4,4,1,4,1,4,4,1,1,1,25,2,23,3,RO
4,4,4,3,4,3,3,3,3,3,34,2,27,1,UG
2,2,1,2,1,2,1,2,1,1,15,2,18,3,GB
1,1,1,1,1,1,1,1,1,1,10,2,14,1,NO
2,3,2,3,1,3,2,2,2,2,22,2,22,1,GB
4,4,4,4,1,3,2,3,2,2,29,1,30,1,US
4,4,3,3,3,3,2,2,3,2,29,2,19,3,US
3,3,3,2,2,2,3,3,2,2,25,2,17,1,CA
4,4,4,3,3,3,3,4,2,3,33,2,21,2,US
3,3,2,4,3,1,2,1,2,2,23,1,36,1,US
3,3,2,3,3,2,2,2,2,2,24,2,48,1,US
3,3,3,2,3,3,2,3,3,3,28,2,20,1,GB
2,2,2,2,2,2,1,2,2,2,19,1,23,1,FI
1,1,1,1,1,1,1,1,1,1,10,2,14,1,GB
2,2,1,3,1,2,1,3,2,2,19,1,17,1,US
3,3,3,4,3,2,2,2,3,3,28,0,16,1,GB
3,3,2,2,2,2,2,2,2,2,22,2,18,1,US
3,3,3,2,2,2,2,1,2,4,24,2,28,3,US
4,4,3,4,4,3,3,4,2,4,35,2,49,1,US
2,3,2,3,1,3,2,1,1,1,19,2,16,1,CA
1,1,1,1,1,1,1,1,1,1,10,2,21,1,IN
4,4,3,4,4,4,3,4,4,4,38,2,29,1,US
2,2,2,2,2,2,1,2,2,2,19,1,37,1,US
4,4,3,3,4,4,3,3,3,3,34,2,23,1,US
4,4,3,2,3,3,2,1,4,2,28,1,55,1,US
2,3,3,3,3,1,2,1,1,1,20,1,38,1,US
4,4,2,3,3,3,3,2,2,2,28,2,32,1,US
4,4,4,4,4,4,3,4,4,4,39,2,34,1,US
3,3,3,4,4,2,3,2,3,3,30,2,19,1,US
4,4,3,4,4,3,4,3,2,3,34,2,19,1,US
3,3,3,3,3,3,3,3,2,2,28,2,35,1,US
3,3,3,3,3,3,3,2,2,2,27,2,18,1,US
2,1,2,3,1,2,2,1,1,1,16,2,15,1,US
2,2,1,2,2,2,1,4,1,1,18,2,17,1,US
1,3,3,3,3,1,1,2,1,1,19,1,43,1,CA
3,3,3,3,2,3,3,3,2,2,27,2,20,2,SG
2,3,1,2,2,2,2,3,1,2,20,2,17,1,GB
3,3,4,3,4,3,3,3,3,4,33,1,52,1,AU
3,3,3,3,3,2,1,2,2,2,24,2,18,1,US
4,3,3,4,3,2,2,4,2,2,29,1,25,3,BR
3,3,2,3,2,2,2,2,2,2,23,1,31,3,CA
3,2,3,3,2,2,3,2,2,2,24,2,19,1,US
3,3,4,2,2,4,4,4,2,4,32,1,16,1,US
4,4,4,3,3,4,4,4,2,2,34,1,53,1,ZA
4,4,1,4,3,1,1,2,1,1,22,1,25,1,US
2,3,1,1,1,1,1,1,1,1,13,2,33,1,US
2,3,2,4,3,2,1,2,2,1,22,1,20,1,AU
4,3,4,3,3,3,3,3,3,3,32,2,60,3,GB
4,4,3,3,3,3,4,1,3,4,32,2,26,3,SI
3,4,3,3,4,3,3,4,4,3,34,2,67,2,GB
3,3,2,2,2,3,3,2,4,4,28,1,22,3,CZ
4,4,3,3,4,3,3,2,3,2,31,2,25,1,US
3,4,3,3,3,3,2,2,2,3,28,1,22,3,EU
4,4,4,4,4,3,3,2,4,4,36,1,26,1,RO
3,3,3,2,4,2,2,3,2,3,27,1,32,3,US
3,3,3,3,4,3,3,3,3,2,30,2,26,3,GB
3,3,4,3,4,3,4,2,2,2,30,2,37,3,GB
3,3,3,3,2,3,3,3,2,3,28,2,40,3,IN
4,3,1,3,3,3,2,4,4,4,31,2,45,1,GH
1,3,2,3,1,2,1,1,1,1,16,2,41,1,US
1,1,3,1,2,1,1,4,2,2,18,2,21,1,US
3,3,4,3,4,2,3,1,1,3,27,2,26,3,US
3,3,3,3,4,3,3,3,3,4,32,2,22,1,GB
4,3,3,3,2,3,3,2,1,1,25,2,20,1,BE
4,4,4,4,4,4,1,1,4,4,34,2,23,1,IN
4,4,3,4,3,3,1,4,4,3,33,1,24,1,PH
3,4,2,3,3,2,3,1,2,2,25,2,20,3,US
4,4,2,3,2,2,2,1,3,3,26,2,41,1,US
3,3,3,3,2,3,2,3,2,2,26,2,32,1,US
3,3,2,2,1,3,1,2,2,2,21,1,21,3,AU
2,3,2,3,1,2,2,2,1,1,19,1,43,3,US
3,4,2,4,3,2,3,3,2,3,29,1,30,1,US
4,4,4,2,4,3,4,4,2,4,35,2,63,1,US
4,4,4,4,4,3,4,2,3,4,36,2,47,1,US
4,3,2,2,2,3,2,1,1,1,21,2,15,1,US
3,3,1,2,1,3,2,2,1,1,19,2,18,1,US
3,2,4,2,3,2,2,3,3,3,27,2,18,1,GB
2,2,1,2,1,2,2,1,1,1,15,2,21,3,PT
1,1,1,2,1,2,1,2,1,1,13,2,17,1,CL
4,4,4,1,4,3,3,3,3,3,32,2,47,3,GB
3,3,3,3,3,3,3,2,3,2,28,2,18,1,US
3,3,2,3,3,1,2,1,1,2,21,2,20,1,GB
2,4,3,1,3,2,3,2,2,2,24,2,17,1,US
3,3,3,3,3,1,1,2,2,2,23,1,24,1,GB
2,3,2,3,2,1,1,1,1,1,17,2,26,3,US
1,2,1,3,1,2,3,4,1,1,19,1,20,1,US
3,2,3,3,3,2,3,3,2,3,27,2,21,1,US
3,3,2,3,2,2,1,1,1,1,19,1,43,1,US
4,4,3,3,3,4,3,3,4,4,35,1,44,3,US
2,3,2,3,2,2,3,2,2,2,23,2,16,1,US
3,3,2,4,3,1,3,2,1,2,24,2,18,3,US
1,1,1,1,1,1,1,4,1,1,13,2,13,2,CA
3,3,3,3,3,3,3,2,2,2,27,2,17,1,US
3,2,2,3,1,3,2,2,1,2,21,2,19,1,US
1,3,1,3,1,3,3,1,2,2,20,1,45,1,AU
4,4,3,3,3,2,3,2,2,2,28,1,37,2,CA
4,4,3,3,3,3,3,3,2,2,30,2,18,1,US
3,3,4,3,3,3,3,4,3,3,32,2,33,3,US
4,4,4,4,4,3,4,4,4,4,39,1,16,1,US
3,4,4,4,3,3,3,2,2,2,30,1,26,3,US
4,4,3,3,3,3,3,3,3,3,32,1,20,1,US
4,4,4,4,4,4,4,4,1,4,37,2,30,1,DO
4,3,2,3,3,2,3,2,1,1,24,1,30,3,CA
3,3,3,3,3,1,1,1,3,3,24,1,42,1,AP
3,3,3,2,3,2,2,2,1,2,23,1,43,3,US
3,4,3,3,3,3,3,1,2,2,27,2,36,1,US
4,3,3,3,3,4,4,4,2,4,34,2,21,1,US
3,3,2,4,3,3,2,3,2,3,28,2,39,1,MY
2,1,2,2,2,1,1,2,2,1,16,1,17,1,CA
3,3,4,3,3,2,2,2,3,3,28,2,43,3,MY
3,3,2,3,2,3,2,3,3,3,27,1,28,1,US
3,3,3,3,3,3,3,3,2,3,29,2,29,3,BE
3,4,2,2,3,3,2,3,1,4,27,2,31,1,US
3,3,3,4,3,3,2,1,2,3,27,1,28,3,US
4,3,4,4,4,3,3,3,3,4,35,1,43,3,GB
1,3,1,1,2,1,1,1,1,2,14,2,11,3,US
2,2,2,2,1,2,2,2,1,1,17,1,22,1,GB
3,3,3,3,2,2,1,1,1,1,20,2,18,1,US
3,3,1,3,1,2,2,2,2,1,20,2,42,3,US
4,4,3,3,4,4,4,4,3,3,36,2,16,1,US
4,4,4,3,4,4,4,4,4,4,39,2,60,1,US
4,4,1,4,4,4,4,1,4,4,34,1,32,3,PH
1,3,2,2,2,2,2,2,1,1,18,2,42,3,US
2,2,1,3,1,1,1,1,1,1,14,1,20,1,US
2,3,2,3,2,1,2,1,3,1,20,2,26,1,US
4,4,4,4,4,4,4,4,3,4,39,1,44,1,US
2,3,3,3,3,2,3,3,1,1,24,2,21,3,GB
1,2,2,2,1,2,1,1,2,1,15,2,18,1,US
3,3,1,3,1,2,1,3,1,1,19,2,15,1,SE
3,3,1,2,3,1,2,1,2,2,20,2,16,1,CA
2,2,2,2,2,1,1,2,2,1,17,2,33,3,US
2,3,2,3,2,2,2,2,2,2,22,2,13,1,US
4,4,3,4,2,2,2,1,4,4,30,1,42,3,DE
2,1,1,2,2,3,2,3,1,2,19,1,16,1,US
3,3,2,2,3,2,2,2,2,2,23,2,17,1,GB
3,3,2,3,2,2,2,2,2,2,23,1,43,1,US
4,4,4,4,4,2,3,1,3,3,32,2,34,3,NL
4,3,1,2,2,1,1,1,1,1,17,2,21,2,US
3,3,2,3,1,2,1,2,1,1,19,2,54,2,US
4,4,3,2,3,4,4,4,3,3,34,1,17,1,US
2,3,2,3,2,1,2,1,1,1,18,2,17,1,IE
3,3,2,3,2,2,2,2,2,2,23,2,27,1,US
3,3,3,3,3,3,3,2,2,2,27,2,21,3,US
4,4,4,4,4,4,4,4,3,4,39,1,24,1,MX
4,4,4,3,3,3,3,3,3,3,33,1,27,1,US
3,3,2,3,2,2,2,1,2,2,22,2,21,1,GB
3,3,2,3,2,2,1,2,2,2,22,2,50,1,US
4,3,3,2,3,3,2,4,4,3,31,2,18,1,US
4,4,2,3,2,2,1,3,1,2,24,2,40,1,US
2,3,2,4,4,4,3,4,2,2,30,1,33,1,US
4,4,3,3,2,2,3,3,3,2,29,2,26,1,MX
4,4,4,4,4,4,4,4,4,4,40,2,45,1,US
4,4,2,2,2,3,3,3,3,3,29,2,25,1,GB
4,4,3,4,3,4,2,3,3,4,34,1,20,1,GB
4,4,3,4,3,3,2,3,3,3,32,1,33,1,BR
3,3,3,3,4,3,3,2,3,3,30,2,45,1,US
4,3,3,4,4,3,3,4,4,4,36,2,36,1,US
3,3,3,3,1,1,2,1,2,1,20,2,19,1,CA
1,1,4,1,4,1,1,4,4,4,25,2,14,1,US
3,3,3,3,2,2,2,1,2,2,23,1,19,1,GB
3,3,4,3,3,2,3,2,2,2,27,1,22,1,CA
4,4,3,3,3,2,3,1,2,2,27,2,14,1,US
3,3,4,4,4,3,3,3,3,4,34,1,26,3,US
3,3,2,2,2,2,2,1,1,1,19,2,15,1,US
4,4,4,4,4,4,4,4,4,4,40,1,47,1,US
4,4,4,4,4,3,2,4,3,3,35,1,43,1,GB
4,3,3,3,4,3,2,3,2,3,30,1,17,1,US
2,3,2,2,2,2,2,3,2,2,22,2,13,1,US
3,4,4,3,4,3,3,3,3,4,34,2,18,1,US
3,3,2,3,2,2,2,1,2,2,22,2,23,1,CA
2,3,1,2,1,2,2,1,2,2,18,2,19,1,US
3,4,3,3,3,3,3,2,2,2,28,2,17,1,US
3,3,3,3,2,1,2,1,2,2,22,2,39,1,US
4,2,2,4,1,2,2,2,3,3,25,2,24,1,US
3,3,2,2,2,4,2,3,2,3,26,1,16,1,CA
3,2,2,1,2,3,2,2,2,2,21,1,23,1,IN
4,4,3,4,3,3,3,2,2,2,30,2,34,3,DK
3,3,4,3,3,3,3,2,2,3,29,1,17,1,SA
2,3,2,4,1,2,3,1,1,1,20,2,24,1,GB
3,4,3,4,4,2,3,2,2,4,31,2,24,3,US
3,4,3,4,4,1,3,2,2,4,30,2,24,1,US
4,3,1,2,1,2,1,2,1,1,18,1,21,1,GB
4,1,2,4,2,2,2,2,3,4,26,1,51,3,ZA
3,3,2,2,2,2,2,2,2,2,22,2,18,1,HK
4,4,4,4,4,4,4,4,4,4,40,1,52,3,NL
3,3,3,3,3,2,2,2,3,2,26,1,30,3,DE
2,2,2,4,2,3,2,1,1,2,21,2,17,1,MY
3,3,3,4,2,3,3,2,3,4,30,1,20,1,CA
4,4,2,3,2,2,2,4,1,1,25,1,19,1,PH
4,4,4,4,4,4,3,4,4,4,39,2,53,1,US
4,4,2,2,3,3,2,3,2,4,29,2,45,1,GB
2,2,4,1,4,1,1,3,1,1,20,2,31,3,GB
4,4,3,3,4,4,3,4,4,3,36,1,47,1,CA
3,3,4,3,3,4,3,3,2,4,32,1,13,1,US
2,1,2,1,2,1,1,1,1,1,13,2,19,1,GB
4,4,3,3,4,3,3,2,2,2,30,2,21,1,CA
4,4,4,4,4,4,4,4,4,4,40,2,26,3,US
1,2,2,2,2,1,1,3,1,1,16,2,15,1,US
4,4,2,4,2,1,2,1,2,2,24,2,23,3,IL
4,4,4,3,4,3,4,3,3,4,36,2,29,1,US
3,2,1,3,1,2,1,2,1,1,17,2,20,1,RS
3,3,3,2,2,1,2,1,2,1,20,2,43,3,GB
1,2,3,2,2,2,1,2,2,2,19,2,35,2,GB
3,2,2,3,2,2,1,3,2,2,22,2,20,1,US
4,4,4,4,4,4,4,4,4,4,40,2,28,1,MT
3,2,2,1,2,2,3,1,2,2,20,2,18,1,US
2,2,1,3,1,1,2,2,1,1,16,1,36,1,BE
1,1,1,2,1,1,1,1,1,1,11,2,16,1,US
2,3,1,2,2,2,2,1,2,2,19,2,15,1,US
4,4,4,4,3,4,3,4,3,4,37,1,21,1,CA
1,2,1,2,1,2,1,1,1,1,13,1,15,1,US
2,3,3,2,3,3,2,2,2,2,24,2,33,1,US
2,3,1,2,1,1,1,2,1,1,15,2,48,1,AU
3,4,2,4,3,2,2,2,2,4,28,1,59,1,US
2,3,1,3,1,1,1,2,1,1,16,2,23,1,LV
3,3,3,3,3,3,3,3,3,2,29,1,19,1,US
3,3,2,2,1,1,2,1,1,1,17,2,17,1,US
3,3,4,4,4,3,3,3,2,3,32,2,27,1,MY
3,3,3,3,2,2,2,1,1,1,21,2,21,1,CA
3,3,2,3,2,3,2,2,2,2,24,1,22,1,US
3,3,1,2,2,1,2,1,1,1,17,2,18,1,AU
3,4,3,3,2,4,2,2,1,2,26,2,27,1,LV
3,3,3,3,3,3,3,2,2,2,27,2,22,1,AU
4,4,3,4,4,4,4,4,3,3,37,2,19,1,PH
3,3,2,2,1,1,1,2,1,1,17,2,18,1,AU
3,3,3,3,3,3,3,3,3,3,30,2,25,1,GB
3,3,2,3,3,2,1,2,4,2,25,1,29,3,BR
3,2,2,3,2,2,2,2,2,2,22,2,22,1,US
4,4,3,4,3,3,2,2,2,4,31,1,47,1,US
3,2,2,2,2,2,2,1,1,1,18,2,18,1,CZ
4,4,4,4,4,3,4,3,3,4,37,2,19,1,CA
2,2,2,1,2,2,1,2,1,1,16,2,17,1,US
2,3,2,4,2,2,1,3,1,1,21,1,21,1,US
4,4,4,2,4,4,3,4,4,4,37,2,25,1,PH
3,3,3,2,4,2,3,2,1,2,25,2,22,3,US
3,3,3,3,2,2,2,3,2,2,25,3,24,1,FI
3,4,4,2,4,3,4,3,4,4,35,2,8,3,US
4,4,4,3,4,4,3,3,3,3,35,1,32,3,US
2,3,1,3,2,1,1,1,1,1,16,2,47,1,US
3,3,2,2,2,2,2,3,1,2,22,2,17,1,US
3,4,2,2,3,3,3,2,2,2,26,2,17,1,CA
3,3,3,2,3,2,3,2,2,2,25,2,18,1,GB
3,2,2,2,3,3,2,2,2,2,23,2,24,1,GB
3,3,1,2,2,2,2,2,2,2,21,1,18,1,US
3,3,1,4,1,2,1,3,1,1,20,1,22,1,US
3,2,2,3,3,3,2,2,3,2,25,1,16,1,US
4,3,4,3,3,3,3,2,3,4,32,1,31,1,IL
3,3,4,3,3,3,3,3,3,3,31,2,25,3,IL
4,4,1,4,2,3,2,3,2,3,28,1,32,1,US
3,4,3,4,4,3,3,3,2,4,33,1,37,1,NZ
1,2,2,2,3,2,1,1,1,1,16,2,15,3,DK
2,2,1,2,1,1,1,2,1,1,14,2,22,1,LV
4,4,3,4,3,3,3,4,3,4,35,2,45,3,US
3,3,3,3,4,3,3,2,3,3,30,2,32,1,AU
4,4,4,4,4,3,3,3,2,2,33,2,20,1,US
3,3,3,4,2,3,3,3,2,3,29,2,18,3,US
2,4,2,4,3,2,3,1,1,1,23,1,19,1,US
3,3,3,3,3,3,3,2,3,3,29,2,26,3,US
4,4,2,4,2,3,3,1,1,2,26,2,23,1,US
3,3,3,3,2,2,2,2,2,2,24,2,26,1,AU
3,4,1,3,1,1,1,1,2,1,18,2,25,3,US
2,3,2,3,3,2,2,3,2,3,25,2,15,3,US
4,3,4,3,4,3,3,2,2,3,31,1,17,3,CA
1,1,1,1,1,1,1,2,4,4,17,2,19,1,US
4,4,3,4,3,4,4,3,4,3,36,1,19,3,US
3,4,3,3,3,3,3,4,2,4,32,2,64,2,US
2,1,2,1,2,3,2,3,2,2,20,2,28,1,IN
2,1,1,2,1,2,1,1,1,1,13,2,19,3,US
3,3,3,3,3,3,3,2,1,1,25,1,23,1,CA
3,3,3,3,4,3,3,2,3,2,29,2,20,3,CA
3,3,3,2,2,2,2,2,3,3,25,2,20,3,US
3,4,4,4,3,3,3,2,4,3,33,1,18,3,US
2,2,2,2,2,2,2,1,2,2,19,2,18,1,US
3,3,4,3,3,4,4,4,4,4,36,1,20,1,US
4,3,3,3,3,3,3,2,3,3,30,2,25,2,US
3,3,3,3,3,3,2,1,1,2,24,2,15,1,CA
3,3,3,3,2,2,2,3,2,2,25,1,35,3,IN
4,4,3,3,2,4,4,1,2,4,31,1,16,1,US
2,2,2,2,2,2,2,3,2,2,21,2,18,1,US
3,2,2,1,1,1,1,3,1,2,17,1,17,1,US
3,3,3,3,2,3,2,2,2,2,25,2,48,1,GB
2,2,3,2,3,2,2,3,3,3,25,1,24,2,MY
2,2,2,2,2,2,2,1,1,1,17,2,19,1,US
3,3,3,3,3,2,3,1,2,3,26,2,40,3,GB
3,3,2,3,2,3,2,2,2,2,24,1,32,3,BG
4,4,4,4,4,1,1,1,1,4,28,2,38,1,IN
1,1,1,3,1,1,1,2,1,1,13,2,17,1,MY
3,3,2,3,2,2,2,3,2,2,24,2,23,1,GB
4,4,4,4,4,4,4,1,4,4,37,1,31,3,SE
4,2,4,3,2,4,4,3,2,3,31,2,15,1,IN
4,4,4,4,2,3,3,3,3,4,34,2,21,3,US
3,3,4,3,4,3,3,4,3,4,34,2,48,1,GB
2,3,2,2,3,2,2,2,2,2,22,2,19,3,AU
1,3,3,3,4,3,3,2,3,3,28,2,34,1,GB
3,3,2,2,2,2,2,2,1,1,20,1,19,1,US
4,4,4,3,4,4,4,4,4,4,39,2,52,1,US
4,4,3,3,3,3,3,3,2,2,30,2,16,3,ID
3,3,2,4,3,3,3,2,2,3,28,2,31,3,IT
3,3,3,3,2,1,2,1,1,2,21,2,20,3,US
3,3,2,3,3,2,2,2,4,4,28,2,55,3,CA
2,4,2,3,2,3,3,2,3,3,27,1,55,1,US
2,2,3,2,4,1,1,1,4,4,24,2,33,1,CA
4,4,4,4,4,4,3,3,3,4,37,1,18,3,US
1,2,2,2,2,2,1,1,1,1,15,1,23,2,GB
3,4,3,2,3,4,4,2,2,2,29,2,17,1,MY
4,4,3,4,3,4,3,2,2,2,31,2,34,1,GB
3,3,3,3,3,3,3,3,3,4,31,1,40,1,US
1,2,1,3,2,1,1,2,1,1,15,2,23,1,US
3,3,2,2,2,2,2,2,2,2,22,2,15,1,US
3,3,2,2,3,2,2,2,2,2,23,2,16,1,CA
3,4,3,3,2,3,3,3,2,2,28,2,37,1,BH
2,3,1,2,2,2,1,1,2,2,18,1,44,2,US
4,4,2,3,2,3,2,4,1,2,27,2,34,1,CA
3,3,2,3,3,3,3,3,1,2,26,2,35,1,US
3,3,3,3,2,2,2,2,2,2,24,2,21,1,US
3,3,2,2,3,3,3,1,2,2,24,1,45,2,GB
3,3,4,4,4,3,3,4,2,2,32,2,16,1,US
4,4,4,4,4,2,3,3,3,3,34,2,28,1,US
2,3,2,2,2,2,2,3,1,1,20,2,19,2,DE
4,3,3,4,4,4,4,4,3,4,37,2,50,3,US
4,4,2,4,4,3,4,4,2,4,35,1,22,3,US
1,1,4,1,4,1,1,4,3,4,24,2,40,1,US
2,3,2,2,2,2,1,2,1,2,19,1,57,1,US
3,3,4,3,3,2,2,2,3,3,28,1,64,1,US
2,2,2,3,2,2,2,3,2,2,22,2,18,2,US
1,2,3,1,2,1,1,4,1,2,18,2,16,1,US
3,3,1,2,3,3,3,2,1,1,22,2,23,1,GB
4,4,4,3,4,3,4,2,4,4,36,2,22,1,US
2,1,1,2,2,1,1,1,1,1,13,2,18,1,US
4,4,4,4,4,4,4,4,4,4,40,2,33,3,US
2,4,2,3,3,2,2,1,2,2,23,1,47,1,IE
4,3,3,4,3,4,4,4,4,3,36,2,17,1,US
2,4,1,4,1,2,1,2,2,3,22,1,22,1,MX
2,3,2,2,3,2,2,3,1,1,21,1,21,1,US
